frame.number	frame.time_relative	bthci_acl.chandle	bthci_acl.src.bd_addr	bthci_acl.dst.bd_addr	btl2cap.cid	btatt.opcode	btatt.handle	btatt.starting_handle	btatt.ending_handle	btatt.group_end_handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	btatt.characteristic_configuration_client	btatt.value	_ws.col.info
1307	13494.340000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												994f72696e67223a6e756c6c2c22646972656374696f6e223a3237347d2c2268756d6964697479223a34397d2c7b226461794f665765656b223a312c226465736372697074696f6e223a2250726576616c656e74656d656e746520736572656e6f222c2273756d6d617279223a2250726576616c656e74656d656e746520736572656e6f2e2056656e746920532d534f2036206b6d2f682e222c2268696768223a7b2276616c7565223a33362e3636363636363636363636363636342c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276ff616c7565223a32312e3636	Sent Write Command, Handle: 0x001b (Unknown)
1308	13494.341000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9950363636363636363636363636382c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2269636f6e223a352c2265706f636853756e72697365223a313738323039393037372c2265706f636853756e736574223a313738323135353036382c2277696e64223a7b227370656564223a7b2276616c7565223a362c22756e697473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3230357d2c2268756d6964697479223a35327d5d2a1a0a0f6366	Sent Write Command, Handle: 0x001b (Unknown)
1309	13494.341000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99512d63616368652d737461747573120744ff594e414d49432a0c0a07457870697265731201302a150a0e782d6763732d70726f766964657212034443492a3f0a0d43616368652d436f6e74726f6c122e6e6f2d63616368652c206e6f2d73746f72652c206d61782d6167653d302c206d7573742d726576616c69646174652a120a06507261676d6112086e6f2d63616368652a140a06536572766572120a636c6f7564666c6172652a180a10436f6e74656e742d456e636f64696e671204677a69702a170a0f782d6672616d652d6f7074696f6e73120444454e592acd010a0a5365742d	Sent Write Command, Handle: 0x001b (Unknown)
1310	13494.341000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9952436f6f6b696512be015f6366757669643d6c693375623631524e6e726c6568794f553465343045685977676dff484a6f4e342e7a5765794864736872412d313738313736393232392e393332353937342d312e302e312e312d694e7651615a75554d4d61737a3567393553425a5364506274436255347468454e6e5175395557644952513b20487474704f6e6c793b2053616d65536974653d4e6f6e653b205365637572653b20506174683d2f3b20446f6d61696e3d6170692e6763732e6761726d696e2e636f6d2a410a195374726963742d5472616e73706f72742d536563757269	Sent Write Command, Handle: 0x001b (Unknown)
1311	13494.342000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9953747912246d61782d6167653d3331353336303030203b20696e636c756465537562446f6d61696e732a200a0c436f6e74656e742d5479706512106170706c69636174696f6e2f6a73ff6f6e2a85020a097265706f72742d746f12f7017b2267726f7570223a2263662d6e656c222c226d61785f616765223a3630343830302c22656e64706f696e7473223a5b7b2275726c223a2268747470733a2f2f612e6e656c2e636c6f7564666c6172652e636f6d2f7265706f72742f76343f733d776161553945594632617752335a2532426b5a4d41617977695470706d59534c743454496556	Sent Write Command, Handle: 0x001b (Unknown)
1312	13494.342000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												9954364e6737795858654364727269654d76656d42354d6659486b46584133723358635a5668727839496e553863527745414b5132302532467439435348546f6e6e713469494856713452566b416b5a777659506b6c50526377592532467131384551673469ff3467253344253344227d5d7d2a170a0456617279120f4163636570742d456e636f64696e672a210a16782d636f6e74656e742d747970652d6f7074696f6e7312076e6f736e6966662a1e0a0663662d7261791214613064386238663731386165306463362d4d58502a460a036e656c123f7b227265706f72745f746f223a	Sent Write Command, Handle: 0x001b (Unknown)
1313	13494.342000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99552263662d6e656c222c22737563636573735f6672616374696f6e223a302e30312c226d61785f616765223a3630343830307d2a250a0444617465121d5468752c203138204a756e20323032362030373a35333a353020474d542a210a10782d7873732d70726f74656374696f6e120d313b206d6f64653d626c6f636b2a2b0a0c2c782d726571756573742d6964121b7938643375643272646e36612d2d31626e636c626236743236676c0fda00	Sent Write Command, Handle: 0x001b (Unknown)
1318	13494.435000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018												9340	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
1321	13494.441000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018												9480	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
1324	13494.606000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018												9580	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
1325	13494.606000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018												95a5000211010494b413037f62010101010103558800	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
1326	13494.607000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												995600098e0f2c957e627a0f01030e2801037a0f01ff313230302c226465736372697074696f6e223a2250726576616c656e74656d656e746520736572656e6f222c2274656d70223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a31302c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e22	Sent Write Command, Handle: 0x001b (Unknown)
1327	13494.607000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99973a34392c22677573745370656564223a7b2276616c7565223a392e37373433362c22756e697473223a224d45544552ff535f5045525f5345434f4e44227d7d2c2269636f6e223a352c22646577506f696e74223a7b2276616c7565223a31312e3636363636363636363636363636362c22756e697473223a2243454c53495553227d2c227576496e646578223a352e3530332c2272656c617469766548756d6964697479223a32352c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c2276	Sent Write Command, Handle: 0x001b (Unknown)
1328	13494.607000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												999869736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e303435343534ff2c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a33392c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313739343830302c226465736372697074696f6e223a	Sent Write Command, Handle: 0x001b (Unknown)
1329	13494.608000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99992250726576616c656e74656d656e746520736572656e6f222c2274656d70223a7b2276616c7565223a33352e35353535353535353535353535362c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a352c2277696e64223a7b2273ff70656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34392c22677573745370656564223a7b2276616c7565223a39	Sent Write Command, Handle: 0x001b (Unknown)
1330	13494.608000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												999a2e37373433362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a352c22646577506f696e74223a7b2276616c7565223a31312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227576496e646578223a332e3530312c2272656c617469766548756dff6964697479223a32332c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33352e35353535353535353535353535362c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276	Sent Write Command, Handle: 0x001b (Unknown)
1331	13494.608000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												999b616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3032383336342c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a33332c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e6974ff73223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313739383430302c226465736372697074696f6e223a225061727a69616c6d656e746520	Sent Write Command, Handle: 0x001b (Unknown)
1332	13494.608000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												999c6e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a352c2277696e64223a7b227370656564223a7b2276616c7565223a342e363239393630303030303030303030352c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a34392c2267757374537065656422ff3a7b2276616c7565223a392e37373433362c22756e697473223a224d45544552535f5045525f53	Sent Write Command, Handle: 0x001b (Unknown)
1333	13494.609000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												999d45434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227576496e646578223a312e3833312c2272656c617469766548756d6964697479223a32332c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33352e302c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d4554455222ff7d2c227072657373757265	Sent Write Command, Handle: 0x001b (Unknown)
1334	13494.609000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												999e223a7b2276616c7565223a33302e30323732322c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a33382c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313830323030302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33342e3434343434343434343434343434	Sent Write Command, Handle: 0x001b (Unknown)
1335	13494.609000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												999f2c22756e697473223a2243454c534955ff53227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a322e353732322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a36322c22677573745370656564223a7b2276616c7565223a362e363837373230303030303030303030362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b22	Sent Write Command, Handle: 0x001b (Unknown)
1336	13494.609000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99a076616c7565223a31302e3535353535353535353535353535352c22756e697473223a2243454c53495553227dff2c227576496e646578223a302e3732382c2272656c617469766548756d6964697479223a32342c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33342e34343434343434343434343434342c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e303236	Sent Write Command, Handle: 0x001b (Unknown)
1337	13494.610000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99a13037372c22756e697473223a22494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a34332c226365696c696e67ff486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313830353630302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2274656d70223a7b2276616c7565223a33332e3838383838383838383838383838362c22756e697473223a2243454c53	Sent Write Command, Handle: 0x001b (Unknown)
1338	13494.610000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99a2495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a322e353732322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223aff224e45222c22646972656374696f6e223a36322c22677573745370656564223a7b2276616c7565223a362e363837373230303030303030303030362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a392c22646577506f696e74223a7b2276616c7565223a31302e35353535	Sent Write Command, Handle: 0x001b (Unknown)
1339	13494.610000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99a335353535353535353535352c22756e697473223a2243454c53495553227d2c227576496e646578223a302e3137312c2272656c617469766548756d6964697479223a32342c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33332e3838383838383838383838383838362c22756e697473223aff2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3032343933332c22756e697473223a22	Sent Write Command, Handle: 0x001b (Unknown)
1340	13494.611000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99a4494e434845535f4f465f4d455243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a34382c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313830393230302c226465736372697074696f6e223a225061727a69616c6d656e7465206eff75766f6c6f736f222c2274656d70223a7b2276616c7565223a33322e32323232323232323232323232322c22756e697473223a2243454c53495553227d2c2270726563697050	Sent Write Command, Handle: 0x001b (Unknown)
1341	13494.611000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99a5726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a322e353732322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a224e45222c22646972656374696f6e223a36322c22677573745370656564223a7b2276616c7565223a362e363837373230303030303030303030362c22756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a39ff2c22646577506f696e74223a7b2276616c7565223a31312e31313131313131313131313131312c22756e	Sent Write Command, Handle: 0x001b (Unknown)
1343	13494.697000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99a6697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a32372c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33322e32323232323232323232323232322c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a32343134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3033343936362c22756e697473223a22494e43489b45535f4f465f4d45524355525922	Sent Write Command, Handle: 0x001b (Unknown)
1344	13494.697000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99a77d2c226169725175616c697479223a302c22636c6f7564436f766572223a35322c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313831323830302c226465736372697074696f6e223a225061727a69616c6d656e7465206e900c00	Sent Write Command, Handle: 0x001b (Unknown)
1347	13494.705000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018												96c0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
1350	13494.711000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018												9800	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
1352	13494.787000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018												98c0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
1356	13494.876000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018												9a00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
1357	13494.877000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018												9a26000211010495b413057e627a0f01010103361c00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown)
1358	13494.877000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99e800092e092c967e62f41e01030e2801031a0901ff75766f6c6f736f222c2274656d70223a7b2276616c7565223a33302e3535353535353535353535353535342c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2277696e64223a7b227370656564223a7b2276616c7565223a312e35343333322c22756e697473223a224d45544552535f5045525f5345434f4e44227d2c22646972656374696f6e537472696e67223a2245222c22646972656374696f6e223a3130322c22677573745370656564223a7b2276616c7565223a352e313434342c22	Sent Write Command, Handle: 0x001b (Unknown)
1359	13494.878000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99e9756e697473223a224d45544552535f5045525f5345434f4e44227d7d2c2269636f6e223a31302c22646577506f696eff74223a7b2276616c7565223a31312e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c227576496e646578223a302e302c2272656c617469766548756d6964697479223a33302c226665656c734c696b6554656d7065726174757265223a7b2276616c7565223a33302e3535353535353535353535353535342c22756e697473223a2243454c53495553227d2c227669736962696c697479223a7b2276616c7565223a3234	Sent Write Command, Handle: 0x001b (Unknown)
1360	13494.878000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b												99ea3134302e31362c22756e697473223a224d45544552227d2c227072657373757265223a7b2276616c7565223a33302e3034343939382c22756e697473223a22494e434845535f4f465f4d45ff5243555259227d2c226169725175616c697479223a302c22636c6f7564436f766572223a35362c226365696c696e67486569676874223a7b2276616c7565223a3939393939392c22756e697473223a22464f4f54227d7d2c7b2265706f63685365636f6e6473223a313738313831363430302c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f	Sent Write Command, Handle: 0x001b (Unknown)
