frame.number	frame.time_relative	btatt.opcode	btatt.handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	_ws.col.info
46840	18889.179000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46842	18889.419000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46847	18889.929000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46849	18890.199000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46851	18890.439000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46856	18890.949000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46858	18891.219000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46860	18891.459000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46865	18891.969000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46867	18892.209000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46869	18892.356000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46870	18892.446000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46872	18892.449000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46873	18892.536000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46874	18892.537000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46876	18892.646000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46877	18892.647000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46879	18892.718000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46880	18892.741000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46882	18892.896000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46884	18892.959000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46885	18892.965000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46886	18892.986000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46888	18893.076000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46889	18893.091000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46890	18893.166000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46892	18893.167000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46894	18893.199000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46895	18893.256000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46897	18893.257000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46898	18893.346000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46900	18893.436000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46901	18893.437000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46903	18893.469000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46904	18893.618000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46905	18893.619000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46906	18893.619000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46907	18893.620000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46908	18893.620000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46909	18893.620000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46910	18893.621000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46911	18893.621000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46912	18893.621000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46917	18893.886000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46920	18893.949000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46921	18894.156000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46922	18894.157000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46924	18894.219000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46927	18894.336000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46930	18894.459000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46931	18894.519000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46933	18894.696000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46936	18894.786000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46937	18894.787000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46938	18894.787000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46939	18894.787000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46940	18894.788000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46941	18894.788000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46942	18894.788000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46943	18894.789000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46944	18894.789000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46945	18894.789000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46946	18894.789000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46947	18894.790000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46948	18894.790000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46949	18894.790000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46950	18894.791000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46953	18894.797000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46954	18894.876000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46955	18894.966000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46957	18894.967000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46958	18894.967000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46960	18894.969000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46961	18895.056000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46963	18895.057000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46964	18895.058000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
46965	18895.146000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46968	18895.209000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46969	18895.236000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46971	18895.418000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46972	18895.419000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46974	18895.449000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46976	18895.597000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46978	18895.776000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46982	18895.866000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46984	18895.956000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46986	18895.959000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46987	18896.046000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46990	18896.199000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46991	18896.318000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46994	18896.439000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46995	18896.496000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47017	18896.586000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47020	18896.588000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47045	18896.603000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47071	18896.676000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47073	18896.766000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47074	18896.767000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47075	18896.767000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47076	18896.768000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47077	18896.768000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47078	18896.768000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47079	18896.769000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47080	18896.769000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47081	18896.769000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47082	18896.770000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47083	18896.770000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47084	18896.770000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47085	18896.770000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47086	18896.771000000	0x52	0x001b		7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47091	18896.946000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47094	18896.949000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47096	18897.036000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47097	18897.127000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47100	18897.189000000	0x1b	0x0104		7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e	Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47101	18897.306000000	0x1b	0x0018		7dfc70007d1c495186aa8d9728f8d66c						Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
